Nº Contrato;Apelido Cliente;Nome Cliente;Categoria Cliente;Contato;Fone;Email;Referência;Status;Tipo Contrato;Início Vigência;Fim Vigência;Data Cadastro;Próx. Reajuste;Obs
"2979";"31158543000165-POSTOJARACATIA";"POSTO JARACATIA LTDA";;"finaneiro";;"adm.autopostojaracatia@gmail.compostojaracatia@gmail.comnfs@atasistemas.com.br";"Ata - Mensal Ponto Rhid";"ATIVO";"Ponto ControlID";"16/01/2025";"15/01/2027";"24/01/2025 09:46";"15/01/2027";"Sistema de ponto: |Serviço de manutenção ao software de ponto.|Licença do RHID ( Até 30 Funcionários + 2 CNPJs)||Obs.: O cliente solicitou que fosse rateado o valor para duas empresas, por isso existem 2 contratos em referência ao mesmo banco. O outro contrato está no cnpj 48579879000102.||LINHA DO TEMPO|03/02/2026- REAJUSTE DE CONTRATO PELO IGPM (DEFLAÇÃO)"
"257";"12664239000145 PRATTIBRAS";"PRATTIBRAS INDUSTRIAL LTDA";;"Tatiane";"27 99222-8604";"admf@viniltapetes.com.brnfs@atasistemas.com.br";"VALOR R$189,00 MENSAL - TOPPONTO WEB 30F";"ATIVO";"Outros Mensal";"03/03/2026";"03/03/2027";"06/03/2026 13:01";"03/03/2027";"Sistema de Ponto:||- Licença mensal do Software TopPonto Web (Até 30 funcionários ativos)."
"2816";"SERENG CONSULTING LTDA";"SERENG CONSULTING LTDA";;"financeiro";;"marcio.silva@sereng.com.brfinanceiro@sereng.com.brgustavo.nascimento@sereng.com.brnfs@atasistemas.com.br";"RESCINDIDO I Ata - Mensal Ponto Offline sem Nuvem";"CANCELADO";"Ponto Secullum";"14/10/2024";"14/10/2025";"05/11/2024 14:52";"14/10/2025";"Descrição: Contrato de manutenção de sistema de ponto.|* 31/08/2022 - Adicional de +50 funcionários ativos passando de 100 para 150 funcionários ativos.|Acréscimo de R$ 147,50 passando de R$ 267,50 para o valor de R$ 415,00.||RESCINDIDO I Fim do aviso prévio: 16/05/2025||- Licença Mensal do Ponto Se||LINHA DO TEMPO||22/04/2025 - - Interromper faturamento, porém, faturar 05/2025 e 06/2025 conforme lançamento de cobranças."
"228";"13390710000117 - SERRA PACK";"SERRA PACK INDUSTRIA E COMERCIO LTDA";;"financeiro";"27 3252-2546";"serrapackind@gmail.comnfs@atasistemas.com.br";"Valor mensal R$119,00 - TopPonto Web (20F)";"ATIVO";"Ponto Topdata";"04/04/2025";"03/04/2026";"11/04/2025 09:41";"04/04/2026";"Sistema de ponto: ||Serviço de manutenção ao software de ponto.||Licença do Top Ponto Web ( Até 20 Funcionários)|"
"2976";"60975737003339- SAO CAMILO";"SOCIEDADE BENEFICENTE SAO CAMILO";;"financeiro";"33 3263-1248";"financeiro@saocamilo-hnsc.com.brcompras@saocamilo-hnsc.com.brcontabil@saocamilo-hnsc.com.brpessoal@saocamilo-hnsc.com.brnfs@atasistemas.com.br";"Ata - Mensal Ponto Web (QR)";"ATIVO";"Ponto Secullum";"29/01/2025";"28/01/2027";"15/01/2025 15:59";"29/01/2027";"Sistema de ponto: Serviço de manutenção ao software de ponto.||Licença do Ponto Secullum Web PRO ( Até 200 funcionários ativos)|Obs.: Cliente migrou do contrato 2700 para este.|Valor total do contrato R$ 9.180,00 em 12x 765,00||LINHA DO TEMPO|19/02/2026-Reajuste de contrato passando de R$ 814,00 para R$ 912,00 (setor de contratos)|07/01/2026- acrescentando R$ 49,00 nas próximas parcelas, passando de R$ 765,00 para R$ 814,00 mensais.|07/01/2026 - Adicional de +10 funcionários, passando de 170 para até 180 funcionários ativos. Acréscimo de R$49,00, passando de R$765,00 para R$814,00 mensais.|11/02/2026 - Adicional de +20 funcionários, passando de 180 para até 200 funcionários ativos. Acréscimo de R$98,00, passando de R$814,00 para R$912,00 mensais.|||"
"244";"07114605000152 SUN COKE EAST";"SUN COKE EAST SERVICOS DE COQUEIFICACAO LTDA.";;"Klecio I Gabriel";"(27)2125-5000";"klecio.compet@suncoke.com.bremdiolindo@suncoke.com.brnfs@atasistemas.com.br";"Valor R$ 3.295,00 (02 MESES) I Locação de equipamento e sistema de controle de acesso";"CANCELADO";"Acesso Locação Equipamento";"01/08/2025";"01/10/2025";"20/08/2025 12:52";"01/10/2025";"Locação de equipamentos||20/08/2025: cliente apenas usará um mês: rescisão e  cobrança apenas de 1 mensaldiade.||Objeto:|*Catraca Topdata Fit 4 Prox 125kHz HID|*BMA Acesso Refeitório - 1 Server | 2 EQ||Obs.: contrato apenas por 2 meses.||"
"241";"13190969000114_TEX CONST.";"TEX CONSTRUCOES E SERVICOS LTDA";;"Jairo";"27 99917-9348";"jairo.taylor@texengenharia.ind.brfiscal2@texengenharia.ind.brfiscal3@texengenharia.ind.brnfs@atasistemas.com.br";"VALOR R$ 1.312,50 MENSAL Sistema de Ponto RHiD (510 func) 3 CNPJ.";"ATIVO";"Ponto ControlID";"19/05/2025";"19/05/2026";"23/05/2025 13:16";"19/05/2026";"Sistema de ponto:||Licença software de Ponto RHiD  ( Até 510 funcionários ativos 03 CNPJ).|LINHA DO TEMPO||30/01/2026 - Upgrade da licença, passando de 480 para até 510 funcionários ativos. Parcelas reajustadas para R$ 1.312,50.|13/01/2026- cliente efetuou pgto no titulo cancelado nfs 24160, foi gerado um abatimento no boleto de 01.2026. R$ 456,50|18/12/2025 - Downgrade da licença, passando de 780 para até 480 funcionários ativos. Parcelas reajustadas para R$ 1.230,00 mensais.|30/07/2025 - Upgrade de +300 funcionários no RHID, passando de 480 para até 780 funcionários. Acréscimo de R$750,00, passando de R$1.230,00 para R$1.980,00. Trata-se de uma liberação temporária. Caso o cliente permaneça com o adicional serão realizadas as cobranças normalmente.||"
"224";"47826663000123_TRANSJOMAR";"TRANSJOMAR LOGISTICA E TRANSPORTES LTDA";;"financeiro";"2799648-2568";"financeiro@jomartransportes.com.brnfs@atasistemas.com.br";"Valor R$ 119,00 Mensal I Ponto Rhid 10F";"ATIVO";"Ponto ControlID";"18/03/2025";"18/03/2026";"01/04/2025 16:41";"18/03/2026";"Assistência técnica ao sistema de ponto.||Licença do software RHID para até 10 funcionários ativos."
"2872";"09602795000182 TRANSMARKS";"TRANSMARKS - TRANSPORTES & SERVICOS LTDA";;"financeiro";;"rh@transmarks.com.brnfetransmarks@transmarks.com.brsegqualidade@transmarks.com.brnfs@atasistemas.com.br";"Ata - Mensal Ponto Web";"ATIVO";"Ponto Secullum";"15/01/2025";"14/08/2026";"15/01/2025 17:54";"14/08/2026";"Sistema de ponto: |Serviço de manutenção ao software de ponto.|Licença do Top Ponto Web ( Até 40 Funcionários e 03 CNPJs)||LINHA DO TEMPO|03/09/2025 - Renovado contrato conforme e-mail A partir da prorrogação automática do Contrato, no dia 22/08/2025, as parcelas mensais terão o valor recorrente de R$ 279,00 ajustados pelo índice IGP-M.||OBS: Este contrato é uma migração do Contrato Anual 2728 feita em 28/10/2024. O valor original deste Contrato é de R$ 279,00/mês. No entanto, foram abatidas proporcionalmente as 3 parcelas do anual do Contrato 2728.||ATENÇÃO NA RENOVAÇÃO: Na renovação, considerar Contrato de 12 meses e valor de R$ 279,00/mensais ajustados pelo IGP-M."
"2570";"21879519000161_VELAR SERVICOS";"VELAR SERVICOS POSTUMOS LTDA";;"(27) 3229-8812";"27999491544";"dp@grupoprimicias.com.brgp@grupoprimicias.com.brnfs@atasistemas.com.br";"Valor R$ 136,86 - Mensal Ponto Web";"ATIVO";"Ponto Secullum";"25/04/2024";"25/04/2026";"05/11/2024 14:52";"25/04/2026";"+ Licença Mensal do Ponto Secullum 4 com Módulo Web Nuvem (Cliente não proprietário da licença principal)|+ Serviço de suporte remoto.||* Empresa do grupo FUNERÁRIA PRIMICIAS / PRESERVE LABORATÓRIO|** Desconto de R$ 20,00 nos primeiros 12 meses. Na renovação será praticado o valor de R$ 99,00.|||01/07/2025 - Habilitado o recurso Gestão de Arquivos. Acréscimo de R$ 51,00 rateado entre os 4 (quatro) CNPJs.|31.971.206/0001-92 – MEMORIAL HOUSE HOMENAGENS POSTUMAS LTDA – R$ 12,75|21.879.519/0001-61  - VELAR SERVICOS POSTUMOS LTDA – R$ 12,75 Passando de R$ 124,11 para R$ 136,86|09.595.974/0001-30 – PRESERVE SERVICOS POSTUMOS LTDA – Matiz – R$ 12,75|09.595.974/0004-82 – PRESERVE SERVICOS POSTUMOS LTDA –Filial – R$ 12,75||01/07/2025 - Adicional de +10 funcionários ativos na versão Ultimate, passando de 60 para 70 funcionários ativos. Concedido pela gerência o adicional sem custo.||27/03/2024 - Upgrade no sistema Ponto Secullum Web ULTIMATE. Adicional de +10 funcionários ativos, passando de 50 para 60. |BANCO REGISTRADO NO CNPJ 595974000482 — PRESERVE SERVICOS POSTUMOS LTDA - FILIAL||FATURAMENTO E ENVIO DAS NOTAS REFERENTE AO ADICIONAL PARA AS SEGUITES EMPRESAS|Contrato 2222 | + R$19,66/mês |09595974000130 PRESERVE SERVICOS POSTUMOS LTDA|Contrato 2040 | + R$19,66/mês |21879519000161 VELAR SERVICOS POSTUMOS LTDA|Contrato 2039 | + R$19,66/mês | 31971206000192 MEMORIAL HOUSE HOMENAGENS POSTUMAS LTDA"
"2790";"50098256000151 VILA LOGISTIC";"VILA LOGISTIC PARK";;"Financeiro";"27996394057";"adm@vilalogisticpark.com.brsindico@vilalogisticpark.com.brnfs@atasistemas.com.br";"Locação Mensal Equipamento com Suporte - On Site";"ATIVO";"Acesso Locação Equipamento";"27/11/2024";"26/11/2026";"22/01/2025 12:54";"27/11/2026";"Instalação, configuração e treinamento de Veiculos: LOCAÇÃO DE EQUIPAMENTOS DE CONTROLE DE ACESSO |2 (duas) | Cancela Came GT8 Haste Semi-Eliptica 6.0M com Iluminação Bicolor|2 (dois) | Totem Pedestal Estacionamento Duplo [ 1.20M | 2.00M ] em Aço Carbono Pintura Anticorrosão CINZA ( 2.20 x 0,30 x 0,25 M)|4 (Quatro) | Controlador de Acesso iDFace Prox ASK Facial (10mil faces) + SIP + Proximidade 125 kHz ASK (PARA TOTENS)|2 (dois) | Detector de massa metálica monocanal CAME|2 (dois) | Laços indutivos CAME (COMPRADO PELA CLIENTE)|Fornecer duas Webcams Logitec c270 (BRINDE EMITIR NOTA)||Instalação, configuração e treinamento de Catracas : LOCAÇÃO DE EQUIPAMENTOS DE CONTROLE DE ACESSO |2 (dois) | Controlador de Acesso iDFace Prox ASK Facial (10mil faces) + SIP + Proximidade 125 kHz ASK (ADAPTADO NAS CATRACAS)|2 (dois) | Suportes para adaptação na catraca Revolution 3|LINHA DO REMPO|18/11/2025- Alterado valor mensal passando de 3130,00 para 3400.00."
"248";"32681371000172 VIX LOGISTICA";"VIX LOGISTICA S A";;"Financeiro";"2799817-2639";"Franscielle@vix.com.brAngelaS@vix.com.brsuprimentos.vix@vix.com.brnfs@atasistemas.com.br";"Valor R$14.673,75 I Locação de equipamentos de controle de acesso";"ATIVO";"Acesso Locação Equipamento";"30/10/2025";"31/10/2027";"30/10/2025 16:20";"30/10/2026";"Locação de equipamentos de controle de acesso||Rol de Equipamentos|a) 40 iDface Max + fonte + mini roteador||> Contrato de 24 meses. Após 6 meses, cliente poderá exercer opção de compra dos equipamentos.||LINHA DO TEMPO|18/02/2026- Faturado parcela avulsa R$11.610,00 (locação de equipamentos).||12/03/2025: entregue os demais 27Kits. Descritivo da NF:||Locação de Equipamentos||64 I V. Unit. R$126,50/mês I Coletor de ponto Facial iDFace Max - Control Id|64 I V. Unit. R$34,75/mês I Mini roteador iDConnect V2- Control Id|Valor dos 40 Kits por mês: R$6.450,00 (parcela 6/6)|Valor dos 24 Kits por mês: R$3.870,00 (parcela 5/6)|Valor dos 27 Kits por mês: R$4.353,75 (parcela 1/6)|Valor da mensalidade: R$14.673,75|||"
"226";"01617527000122_PIGNATON";"PIGNATON MATERIAL DE CONSTRUCAO LTDA";;"Olana";"27 3257 1796";"adm01@pimacolacabamentos.com.brnfs@atasistemas.com.br";"R$ 134,00 Mensal I RHID 20F 2CNPJs";"ATIVO";"Ponto ControlID";"28/03/2025";"28/03/2026";"08/04/2025 14:38";"28/03/2026";"Assistência técnica ao sistema de ponto:||Licença do Software RHID para até 20 (vinte) funcionários ativos e até 02 (dois) CNPJs.||LINHA DO TEMPO:|26/01/2026 — Adicional de +10 funcionários, passando de 20 para até 30 funcionários ativos. Acréscimo de R$30,00, passando de R$134,00 para R$164,00 mensais."
"2797";"02510599000139 SIND.NOTARIOS";"SINDICATO DOS  E REGISTRADORES DO ESTADO DO ESPIRITO SANTO - S";;"financeiro";"(27) 3314-5111";"paula@sinoreg-es.org.br";"Ata - Anual Ponto Offline sem Nuvem";"ATIVO";"Ponto Secullum Anual";"01/10/2024";"01/10/2026";"05/11/2024 14:52";"01/10/2026";"Descrição: Contrato de manutenção de sistema de ponto.|- Locação Anual do Ponto Secullum Offline.|- Serviço técnico de apoio e suporte remoto (Condições especiais)||19/09/2025- - Renovado contrato anual 1x de R$ 1.055,48|01/10/2023: renovado no IGP-M"
"2488";"04717513000179_VIA BRASIL";"VIA BRASIL AUTOMOVEIS LTDA";;"27 3203 5003";;"rh.vitoria@primehyundai.com.brcompras@primehyundai.com.brsupervisao.dp@grupoprimees.com.branalista01.dp@grupoprimees.com.brnfs@atasistemas.com.br";"R$ 767,65 Mensal | Ponto Secullum Web (350F)";"ATIVO";"Ponto Secullum";"10/03/2024";"10/03/2027";"05/11/2024 14:52";"10/03/2027";"CONTRATO DE MANUTENÇÃO DE SISTEMA DE PONTO.||LINHA DO TEMPO|11/03/2026- Reajuste de contrato pelo IGPM (deflaçao)|Renovação ponto e módulo nuvem -|22/07/2025 - Upgrade de +30 funcionários, passando de 350 para até 380 funcionários ativos no Secullum Ponto Web PRO. Acréscimo de R$ 147,00 passando de R$ 620,65 para R$ 767,65 mensais.|10/02/2025- Renovado contrato pelo IGPM 8,44% passando de 391,58 para R$ 424,65 + 196,00 Adicional = R$ 620,65|27/02/2025: Adicional de + 40 funcionários, passando de 310 para 350 funcionários ativos. Acréscimo de R$ 196,00, passando de R$ 391,58 para R$ 587,58.|28/08/2023 - Adicional de + 50 funcionários no Ponto Secullum Web, passando de 260 para 310 funcionários ativos. Acréscimo de R$245,00, passando de R$ 146,58/mês para R$ 391,58/mês."
"237";"04812522000149 ABATEDOURO";"ABATEDOURO STANGE INDUSTRIA E COMERCIO LTDA";;"Roberto";"27 3263 0035";"saudaveis@hotmail.comnfs@atasistemas.com.br";"Valor mensal R$259,00 - software de ponto secullum Offline (75F)";"ATIVO";"Ponto Secullum";"24/04/2025";"24/04/2026";"09/05/2025 13:56";"24/04/2026";"Sistema de ponto: ||Serviço de manutenção ao software de ponto.||Licença do software de ponto secullum offline (75F)"
"239";"07677731000115 AUTOPORT";"AUTOPORT TRANSPORTES E LOGISTICA LTDA.";;"Simplicio";"27 99746-7425";"nfatp@vix.com.brsimplicio@vix.com.brnfs@atasistemas.com.br";"Valor R$ 1.060,00 Mensal I iDSecure 500P e 3Equip. + manutenção prev. e corret.";"ATIVO";"Software Controle de Acesso";"16/05/2025";"16/05/2026";"21/05/2025 15:45";"16/05/2026";"Assistência técnica ao sistema de controle de acesso.||Software do iDSecure (500 pessoas e 03 equipamentos)|Manutenção preventiva bimestral e corretiva sob demanda"
"223";"08183221000154 GLOBAL TOWER";"CONDOMINIO DO EDIFICIO GLOBAL TOWER";;"Financeiro";"27998310274";"gerente@edificioglobaltower.com.brnfs@atasistemas.com.br";"Valor R$ 169,00 Mensal I TopPonto Web 30F";"ATIVO";"Ponto Topdata";"28/03/2025";"28/02/2027";"01/04/2025 16:26";"28/02/2027";"Assistência Técnica ao sistema de Ponto Eletrônico.||Licença do Software TopPonto Web para até 30 funcionários ativos.||LINHA DO TEMPO|03.2026- Reajuste de contrato pelo IGPM (deflação) permanece mesmo valor."
"2914";"10921911001187-FORTLEV";"FORTLEV INDUSTRIA E COMERCIO DE PLASTICOS LTDA";"FORTLEV";"finaneiro";"(27)2121-6700";"victoria.as@fortlev.com.brluciane@fortlev.com.brbruna.ts@fortlev.com.brrecepcao.corp@fortlev.com.brvictor.sp@fortlev.com.brnfs@atasistemas.com.br";"Valor R$ 4.179,63  Mensal - Secullum Acesso Web";"ATIVO";"Outros Mensal";"26/11/2024";"25/11/2027";"15/01/2025 17:59";"26/11/2027";"Sistema de acesso:|Licença Mensal do software Secullum Acesso ( 5.000 pessoas | 50 equipamentos ativos)||LINHA DO TEMPO:|19/03/2026- Acrescentado R$ 40,00 nas próximas parcelas, passando de R$4.179,63 para R$4.219,63 mensais.|06/11/2025- 1.1. As Partes pactuaram a renovação do Contrato pelo novo período de 12 (doze) meses, de forma que este passa a viger até o dia 25/11/2026.|1.2. Em razão da renovação do Contrato, as Partes pactuaram o reajuste de 2,82%, conforme índice IGP-m/FGV acumulado nos últimos 12 (doze) meses. Dessa forma, o valor mensal passará de R$ 4.065,00 (quatro mil e sessenta e cinco reais) para o valor atualizado de R$ 4.179,63 (quatro mil, cento e setenta e nove reais e sessenta e três centavos). |26/08/2025- Adicional de +3 (três) equipamentos ativos no Secullum Acesso Web, totalizando 61 (sessenta e um) equipamentos ativos, passando de R$ 3.945,00 para R$ 4.065,00 |* 05/03/2025: ADITIVO 1 (2914.1): Inclusão de 08 equipamentos, passando de 50 para 58 equipamentos. Acréscimo de R$ 400,00, passando de R$ 3.545,00 para R$ 3.945,00."
"2915";"10921911001187-FORTLEV";"FORTLEV INDUSTRIA E COMERCIO DE PLASTICOS LTDA";"FORTLEV";"finaneiro";"(27)2121-6700";"victoria.as@fortlev.com.brluciane@fortlev.com.brbruna.ts@fortlev.com.brrecepcao.corp@fortlev.com.brvictor.sp@fortlev.com.brnfs@atasistemas.com.br";"Contrato Mensal Suporte e Manutenção - On Site";"ATIVO";"Acesso Manutenção";"15/01/2025";"15/01/2027";"15/01/2025 18:01";"15/01/2027";"Serviço de manutenção preventiva, corretiva aos equipamentos.||Ex: 50 equipamentos: conforme lista de equipamentos anexa.||LINHA DO TEMPO|03/02/2026- REAJUSTE PELO IPCA: 4,46% _E-MAIL PASSANDO DE 1550 PARA 1619,13.||Considerando, durante a vigência do contrato:|- Manutenção preventiva bimestral previamente agendada para limpeza e lubrificação dos equipamentos|- Manutenção corretiva limitada à 02 (duas) visitas mensais para reparação e ajustes conforme demanda apresentada pela Contratante via chamado técnico."
"2745";"12632268000125 ELETRA";"ELETRA COMERCIAL LTDA";;"Financeiro";"(27) 3534-5760";"financeiro@eletracomercial.com.br";"Locação Anual Mód Nuvem (Proprietário do Ponto4)";"ATIVO";"Ponto Secullum Anual";"20/09/2024";"20/09/2026";"05/11/2024 14:52";"20/09/2026";"Descrição: Contrato de manutenção de sistema de ponto.||16/09/2025: renovação pelo IGP-M, passando de R$1.309,00 para R$1.348,66. Parcelado em 4x.||RENOVAÇÃO (Atenção)|Deverá ser considerado o valor de R$ 1.309,00/ano pois o registro do software foi migrado para o Ponto Secullum Offline.||Renovado em 05/02/2020 através do IGP-M.|+ Locação da Licença do Ponto Secullum 4 para Backup Nuvem e Atualizações Automáticas (Proprietário da Licença)|+ Serviço de Suporte Remoto."
"2535";"14024944000103 VILA VITORIA";"VILA VITORIA MERCANTIL DO BRASIL LTDA";;"FINANCEIRO";"272125-9100";"adm@vilavitoria.com.br";"Ata - Mensal Ponto Web";"CANCELADO";"Ponto Secullum";"05/04/2024";"05/04/2025";"05/11/2024 14:52";"05/04/2025";"CONTRATO RESCINDIDO||Descrição: Contrato de manutenção de sistema de ponto.|- Licença Mensal do Ponto Secullum Web ( Até 60 funcionários )|- Serviço técnico de apoio e suporte remoto.||10/12/2024- Cliente cancelou contrato ||15/02/2022 - Migração do Ponto Offline para o Ponto Web. Valor anterior: R$ 173,26|29/09/2"
"2974";"14974625000169 MBX";"MBX ENTRETENIMENTO E ALIMENTACAO LTDA";;"financeiro";"3066-2525";"contato@omaislegal.com.brnfs@atasistemas.com.br";"R$ 149,00 Mensal | Ponto Secullum Web (10F)";"ATIVO";"Ponto Secullum";"19/12/2024";"18/12/2026";"14/01/2025 17:31";"19/12/2026";"Sistema de ponto: |Serviço de manutenção ao software de ponto.|Licença do Secullum Web Ponto Virtual  (até 10 funcionários + 01 equipamento)|* Valor é R$ 149,00 - cliente optou por um downgrade durante a instalação.||LINHA DO TEMPO|19/01/2026 Reajuste de contrato pelo IGPM - deflação."
"2382";"UP ASSET CAMBURI HOTEL LTDA";"UP ASSET CAMBURI HOTEL LTDA";;"financeiro";;"h7437-gl@accor.com.br";"Locação Anual Ponto + Mód Nuvem";"ATIVO";"Ponto Secullum Anual";"01/12/2023";"01/12/2024";"05/11/2024 14:52";"01/12/2024";"Descrição: Contrato de manutenção de sistema de ponto.
- Licença Anual do Ponto Secullum 4 com Módulo Web Nuvem ( Efetuado a atualização para o Ponto Offline )
- Serviço técnico de apoio e suporte remoto."
"2484";"21391181000102 PRIME VILA VELH";"PRIME VILA VELHA VEICULOS LTDA";;"financeiro";;"supervisao.dp@grupoprimees.com.branalista01.dp@grupoprimees.com.brfinanceiro.vv@primehyundai.com.brnfs@atasistemas.com.br";"Ata - Mensal Ponto Web";"ATIVO";"Ponto Secullum";"19/01/2024";"19/01/2027";"05/11/2024 14:52";"19/01/2027";"Contrato Manutenção de Sistema de Ponto.||LINHA DO TEMPO|11/03/2026 Reajuste de contrato pelo IGPM(deflação) permanece mesmo valor.|10/02/2025- RENOVADO CONTRATO PELO IGPM 6,53% Passando de 146,58 para 156,16.|Renovação contada à partir de 13/03/2018"
"2378";"27485069000109 EMPRESA LUZ";"EMPRESA LUZ E FORCA SANTA MARIA S A";;"financeiro";;"nfe@elfsm.com.br";"Ata - Anual Ponto Offline sem Nuvem";"ATIVO";"Ponto Secullum Anual";"01/12/2023";"01/12/2025";"05/11/2024 14:52";"01/12/2025";"Descrição: Contrato de manutenção de sistema de ponto.|*** NÃO RENOVAR USANDO O ÍNDICE IGPM. SUGERIR PERCENTUAL PRÓXIMO A 7%.|- Licença Anual do Ponto Secullum 4 sem Módulo Web Nuvem|- Serviço técnico de apoio e suporte remoto.|* O cliente será atualizado.|* 01/12/2024 - Renovação automática no IPCA: passando de R$ 4.126,38 para 4.322,79 Faturado no Sige 4x 1.080,70 em 12-2024|OBS: ESTE CLIENTE RENOVA NO IPCA"
"245";"27578434000120-UNIMED";"UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO";;"financeiro";"(27) 3335-5000";"notasgetec@unimedvx.com.br";"R$ 5.757,00 Mensal | Manutenção de ponto eletrônico";"ATIVO";"SERVIÇOS";"15/08/2025";"14/08/2027";"03/09/2025 13:57";"14/08/2026";"Descrição: Manutenção de ponto eletrônico.|Contrato Nº: 003369||Serviço de manutenção aos 29 relógios de ponto iDClass Bio Barras.|* Manutenção preventiva bimestral de forma escalonada (15 equipamentos no primeiro mês e 14 no segundo mês).|* Manutenção corretiva por demanda constituído de serviços e peças.|* Garantia estendida aos equipamentos nos mesmos moldes do contrato de acesso.|* Licença do software iDCloud para gerenciamento dos relógios de ponto."
"2515";"35672782000351_VINI LOG";"VINI LOG TRANSPORTES LTDA";;"financeiro";"(11)2635-1321";"adm@vinilogtransportes.com.brnfs@atasistemas.com.br";"Valor R$205,23 - Mensal RHiD I Ponto RHiD 20F 3CNPJs";"ATIVO";"Ponto ControlID";"25/03/2024";"25/03/2026";"05/11/2024 14:52";"25/03/2026";"Descrição: Serviço de manutenção ao software de ponto.|- Licença do RHID ( Até 20 funcionários | 3 CNPJs ) + Serviço técnico de apoio e suporte remoto.||LINHA DO TEMPO|Renovado contrato pelo IGPM 8,58% - R$ 16,23 passando de 189,00 para 205,23"
"204";"36043073000108 COND.ITAPAR";"CONDOMINIO ITAPARICA SOL";;"27 99796-3211";"27 3340 2144";"condominioitaparicasol@hotmail.comnfs@atasistemas.com.br";"R$ 1.175,00 Mensal | Secullum Acesso (5000 Pessoas | 10 equipamentos)";"ATIVO";"Outros Mensal";"01/02/2025";"31/01/2027";"05/02/2025 14:15";"01/02/2027";"Sistema de acesso:||Licença Mensal do software Secullum Acesso Windows ( 5000 pessoas e 10 equipamentos)||LINHA DO TEMPO|27/02/2026- REAJUSTE DE CONTRATO - PERMANECERA O MESMO VALOR.||"
"2707";"36367258000178 CEDOES";"CEDOES - CENTRO DE PESQUISA CLINICA E DIAGNOSTICO DO ESPIRITO SANTO LTDA";;"Andressa";"27 2125 0202";"financeiro@cedoes.com.br";"Active - Mensal Ponto Web (QR)";"CANCELADO";"Ponto Secullum Anual";"15/08/2025";"14/08/2025";"27/01/2025 15:32";"15/08/2025";"Descrição: Contrato de manutenção de sistema de ponto.||*25/01/2024 - Upgrade no software Ponto Secullum Web. Adicional de +10 funcionários ativos, passando de 30 para 40 funcionários ativos. Acréscimo de R$ 50,00, passando de R$ 172,00 para R$ 222,20 mensal.||- Licença Mensal do Ponto Secullum Web ( Até 30 funcionários ativos )|- Serviço técnico de apoio e suporte remoto.|*** Upgrade de TopPonto para o Ponto Web.|||R$ 89,00 / mês – Até 10 funcionários ativos|R$ 99,00 / mês – Até 20 funcionários ativos|[ R$ 149,00 / mês – Até 30 funcionários ativos ]|R$ 199,00 / mês – Até 40 funcionários ativos|R$ 249,00 / mês – Até 50 funcionários ativos||OBS.: CONTRATO DUPLICADO. ESTÁ SENDO FATURADO NA BASE ACTIVE.|"
"206";"39781752000172 E & L PRODUCOES";"E & L PRODUCOES DE SOFTWARE LTDA";;"2732683123";"27 996487784";"financeiro@el.com.brluciana.schneider@el.com.brnfs@atasistemas.com.br";"Ata - Mensal Ponto Offline sem Nuvem";"ATIVO";"Ponto Secullum";"05/02/2025";"04/02/2027";"07/02/2025 08:54";"05/02/2027";"* Este Contrato é uma migração do Contrato 2428 (modalidade anual para modalidade mensal).|Descrição: Contrato de manutenção ao sistema de ponto.||Licença Mensal do Ponto Secullum Web versão Pro ( 20 funcionários ativos )|* O cliente continuará utilizando o software Ponto Offline para os outros colaboradores, considerando o contrato anual ativo.||Descrição: Contrato de manutenção de sistema de ponto e Controle de Acesso.||Licença anual - Upgrade do Registro do software Ponto Secullum 4 para até 600 funcionários.|Contrato realizado com 2 meses de antecedência.|CLÁUSULA PRIMEIRA: O presente contrato destina-se a locação do programa de computador Ponto Secullum4, Aplicativo Mod. Nuvem mais a Prestação de Serviços de Suporte Técnico Remoto aos softwares Ponto Secullum 4 e Acesso.Net.||LINHA DO TEMPO|23/02/2026- Reajuste de contrato pelo IGPM (Deflação) permanece o mesmo valor."
"230";"39816459000101 - DILVUGUE";"DIVULGUE OUTDOOR E COMUNICACAO LTDA";;"FINANCEIRO";"273252-3767";"andresa@divulgueoutdoor.com.brnfs@atasistemas.com.br";"Valor mensal R$119,00 - software de Top ponto Web (20F)";"ATIVO";"Ponto Topdata";"11/04/2025";"11/04/2026";"14/04/2025 09:42";"11/04/2026";"Sistema de ponto: ||Serviço de manutenção ao software de ponto.||Licença do Top Ponto Web ( Até 20 Funcionários)|"
"2641";"80680093000181_SENIOR";"SENIOR SISTEMAS S/A";;"financeiro";"(11)4097-6970";"nfentrada@senior.com.brordemdecompra@senior.com.br";"Ata - Senior";"ATIVO";"Outros Mensal";"06/06/2024";"06/06/2026";"05/11/2024 14:52";"06/06/2026";"Descrição: Prestação de serviços conforme Ordem de Compra ( ).|*** Antes de efetuar o faturamento, solicitar o número da Ordem de Compra para incluir na NFS.||SAAS 0904392 ERP Senior X - BackOffice|CETHEL COMÉRCIO E SERVIÇOS||Repasse de licenciamento do software e serviço (SaaS) do software Senior X BackOffice.|Valor Base: R$ 844,74  |  Percentual: 30,98"
